Geo Point;Geo Shape;osm_id;type;name;operator;brand;opening_hours;wheelchair;cuisine;vegetarian;vegan;delivery;takeaway;internet_access;stars;capacity;drive_through;phone;website;facebook;smoking;commune;osm_edit;latitude;longitude
48.85436609972843, 2.3625621;"{""coordinates"": [2.3625621, 48.85436609972843], ""type"": ""Point""}";node/2708917282;cafe;Le Bistrot Saint-Paul;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=2708917282;48.85436609972843;2.3625621
48.87545639972321, 2.32838;"{""coordinates"": [2.32838, 48.87545639972321], ""type"": ""Point""}";node/2497946429;fast_food;McDonald's;McDonald's;McDonald's;Mo-Th 09:00-24:00, Fr 09:00-01:00, Sa 06:00-01:00, Su 06:00-24:00;yes;burger;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=2497946429;48.87545639972321;2.32838
48.874179499723525, 2.3751222;"{""coordinates"": [2.3751222, 48.874179499723525], ""type"": ""Point""}";node/685532303;bar;Lauretta;Unknown;Unknown;;yes;pizza;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 9 53 92 51 95;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=685532303;48.874179499723525;2.3751222
48.86602779972556, 2.3340077;"{""coordinates"": [2.3340077, 48.86602779972556], ""type"": ""Point""}";node/682294048;restaurant;Le Royal Opéra;Unknown;Unknown;Mo-Sa 06:00-02:00;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=682294048;48.86602779972556;2.3340077
48.82325699973616, 2.3263561;"{""coordinates"": [2.3263561, 48.82325699973616], ""type"": ""Point""}";node/992951501;fast_food;Grillades Istanbul;Unknown;Unknown;;yes;kebab;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=992951501;48.82325699973616;2.3263561
48.83193269973401, 2.35821;"{""coordinates"": [2.35821, 48.83193269973401], ""type"": ""Point""}";node/617815597;restaurant;Crêperie Paris Breizh;Unknown;Unknown;Mo-Sa 12:00-14:30,19:00-22:30;yes;savory_pancakes,pancake,crepe;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 9 86 27 27 25;https://www.creperieparisbreizh.fr/;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=617815597;48.83193269973401;2.35821
48.85114539972924, 2.3477993;"{""coordinates"": [2.3477993, 48.85114539972924], ""type"": ""Point""}";node/2302899079;restaurant;Krishna Bhavan;Unknown;Unknown;Mo-Su 11:30-23:00;yes;indian;only;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 43 29 87 93;http://krishnabhavan.net;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=2302899079;48.85114539972924;2.3477993
48.868198599725005, 2.361964;"{""coordinates"": [2.361964, 48.868198599725005], ""type"": ""Point""}";node/4813629438;cafe;République of Coffee;Unknown;Unknown;Mo-Su 09:00-18:00;yes;coffee_shop;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=4813629438;48.868198599725005;2.361964
48.833836599733516, 2.3181857;"{""coordinates"": [2.3181857, 48.833836599733516], ""type"": ""Point""}";node/494663867;bar;Losserand Café;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=494663867;48.83383659973352;2.3181857
48.83143426650456, 2.3754154948604524;"{""coordinates"": [[[2.3752886, 48.83147529973412], [2.3754164, 48.83134209973414], [2.3755497, 48.83138169973415], [2.3754741, 48.83146039973412], [2.3754002, 48.831535699734104], [2.3752886, 48.83147529973412]]], ""type"": ""Polygon""}";way/468741971;cafe;EP7;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;no;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?way=468741971;48.83143426650456;2.3754154948604524
48.848472199729905, 2.331557;"{""coordinates"": [2.331557, 48.848472199729905], ""type"": ""Point""}";node/785653847;restaurant;Clasico Argentino;Unknown;Unknown;"Mo-Fr 12:00-15:00,18:00-23:00; Sa,Su 12:00-23:00";yes;latin_american;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;30;Unknown;+33 9 84 04 00 66;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=785653847;48.84847219972991;2.331557
48.882380099721495, 2.3390122;"{""coordinates"": [2.3390122, 48.882380099721495], ""type"": ""Point""}";node/7041794712;bar;Vertical'art Pigalle;Unknown;Vertical'Art;Mo-Fr 07:00-00:00,Sa-Su 08:00-00:00;yes;burger;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 40 25 09 55;https://pigalle.vertical-art.fr/;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=7041794712;48.882380099721495;2.3390122
48.85897809972729, 2.278355;"{""coordinates"": [2.278355, 48.85897809972729], ""type"": ""Point""}";node/5085202442;restaurant;La Causerie;Unknown;Unknown;Mo-Fr 12:00-13:30,19:30-21:30;yes;french;Unknown;Unknown;no;no;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=5085202442;48.85897809972729;2.278355
48.837187899732704, 2.3497424;"{""coordinates"": [2.3497424, 48.837187899732704], ""type"": ""Point""}";node/1964223359;restaurant;Fu Wei 闊以;Unknown;Unknown;;yes;chinese,noodles,Sichuan;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=1964223359;48.837187899732704;2.3497424
48.87253159972395, 2.3799884;"{""coordinates"": [2.3799884, 48.87253159972395], ""type"": ""Point""}";node/11077275431;restaurant;Le Sarrasin;Unknown;Unknown;;yes;crepe;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=11077275431;48.87253159972395;2.3799884
48.861304199726725, 2.342978;"{""coordinates"": [2.342978, 48.861304199726725], ""type"": ""Point""}";node/2165038781;bar;Potions & Co.;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=2165038781;48.861304199726725;2.342978
48.86493449972583, 2.3552934;"{""coordinates"": [2.3552934, 48.86493449972583], ""type"": ""Point""}";node/667338307;bar;Royal Beaubourg;Unknown;Unknown;Mo-Su 00:00-23:59;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=667338307;48.86493449972583;2.3552934
48.87095899972433, 2.3477192;"{""coordinates"": [2.3477192, 48.87095899972433], ""type"": ""Point""}";node/281001425;fast_food;McDonald's;McDonald's;McDonald's;;yes;burger;Unknown;Unknown;Unknown;yes;wlan;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=281001425;48.87095899972433;2.3477192
48.835104799733216, 2.320158;"{""coordinates"": [2.320158, 48.835104799733216], ""type"": ""Point""}";node/1420824066;restaurant;Les Tontons;Unknown;Unknown;;yes;french;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=1420824066;48.835104799733216;2.320158
48.87623589972301, 2.3718669;"{""coordinates"": [2.3718669, 48.87623589972301], ""type"": ""Point""}";node/2315010451;pub;La Maison Bistrot;Unknown;Unknown;Mo-Sa 09:00-02:00;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 9 51 17 06 31;https://lamaisonbistrot.fr/;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=2315010451;48.87623589972301;2.3718669
48.84542179973065, 2.3443032;"{""coordinates"": [2.3443032, 48.84542179973065], ""type"": ""Point""}";node/3457445993;restaurant;Terra Nera;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=3457445993;48.84542179973065;2.3443032
48.88536909972075, 2.3353615;"{""coordinates"": [2.3353615, 48.88536909972075], ""type"": ""Point""}";node/1242991243;restaurant;Le Taroudant;Unknown;Unknown;;yes;moroccan;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=1242991243;48.88536909972075;2.3353615
48.84849699972989, 2.399551;"{""coordinates"": [2.399551, 48.84849699972989], ""type"": ""Point""}";node/322807427;restaurant;Le Terminus Nation;Unknown;Unknown;Mo-Sa 07:00-21:00;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=322807427;48.84849699972989;2.399551
48.88493219972086, 2.3207333;"{""coordinates"": [2.3207333, 48.88493219972086], ""type"": ""Point""}";node/4025395295;cafe;BREIZH Café - Batignolles;Unknown;Unknown;;yes;crepe,pancakes;yes;no;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=4025395295;48.88493219972086;2.3207333
48.86813749972503, 2.3750208;"{""coordinates"": [2.3750208, 48.86813749972503], ""type"": ""Point""}";node/3559369222;restaurant;Alluma;Unknown;Unknown;"Tu-Fr 12:00-14:30; Sa 19:30-23:30";yes;mediterranean;Unknown;Unknown;no;no;no;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=3559369222;48.86813749972503;2.3750208
48.85205619972902, 2.3392252;"{""coordinates"": [2.3392252, 48.85205619972902], ""type"": ""Point""}";node/2496113318;fast_food;Burger & Fries;Unknown;Unknown;11:00-23:00, We-Sa 11:00-02:00;yes;burger;yes;no;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;https://www.burger-fries.com;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=2496113318;48.85205619972902;2.3392252
48.875296599723235, 2.3283748;"{""coordinates"": [2.3283748, 48.875296599723235], ""type"": ""Point""}";node/2853840551;cafe;Brûlerie Caumartin;Unknown;Unknown;;yes;french;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=2853840551;48.87529659972324;2.3283748
48.88024809972203, 2.3528175;"{""coordinates"": [2.3528175, 48.88024809972203], ""type"": ""Point""}";node/4845270221;restaurant;Foresta;Unknown;Unknown;;yes;italian;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=4845270221;48.88024809972203;2.3528175
48.850738499729346, 2.3006549;"{""coordinates"": [2.3006549, 48.850738499729346], ""type"": ""Point""}";node/2544195427;restaurant;;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=2544195427;48.85073849972935;2.3006549
48.832079999733956, 2.3128767;"{""coordinates"": [2.3128767, 48.832079999733956], ""type"": ""Point""}";node/4132454389;fast_food;Alesia Food;Unknown;Unknown;;yes;kebab;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=4132454389;48.83207999973396;2.3128767
48.82947699973462, 2.3715034;"{""coordinates"": [2.3715034, 48.82947699973462], ""type"": ""Point""}";node/4348331500;cafe;Le Mambo Café;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;wlan;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=4348331500;48.82947699973462;2.3715034
48.862471899726444, 2.3466327;"{""coordinates"": [2.3466327, 48.862471899726444], ""type"": ""Point""}";node/4110108970;fast_food;Krispy Kreme;Unknown;Krispy Kreme;Mo-Su 08:00-22:00;yes;donut;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;+33181691431;https://www.restaurant-champeaux.com/;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=4110108970;48.86247189972645;2.3466327
48.87455929972343, 2.3314669;"{""coordinates"": [2.3314669, 48.87455929972343], ""type"": ""Point""}";node/10648878722;restaurant;Le Bex;Unknown;Unknown;;yes;french,brasserie;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=10648878722;48.87455929972343;2.3314669
48.870864299724346, 2.3116539;"{""coordinates"": [2.3116539, 48.870864299724346], ""type"": ""Point""}";node/4306980898;restaurant;Soon;Unknown;Unknown;;yes;korean;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=4306980898;48.870864299724346;2.3116539
48.86165329972663, 2.3417835;"{""coordinates"": [2.3417835, 48.86165329972663], ""type"": ""Point""}";node/3980826496;restaurant;La Table;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=3980826496;48.86165329972663;2.3417835
48.86212739972652, 2.3637722;"{""coordinates"": [2.3637722, 48.86212739972652], ""type"": ""Point""}";node/6109547361;restaurant;Waza Sushi;Unknown;Unknown;Mo-Su 11:00-23:00;yes;sushi;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=6109547361;48.86212739972652;2.3637722
48.871839899724094, 2.3216474;"{""coordinates"": [2.3216474, 48.871839899724094], ""type"": ""Point""}";node/3461691495;cafe;Le Malesherbes;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=3461691495;48.871839899724094;2.3216474
48.8263419997354, 2.3124497;"{""coordinates"": [2.3124497, 48.8263419997354], ""type"": ""Point""}";node/2252720273;restaurant;Tagawa;Unknown;Unknown;;yes;japanese;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=2252720273;48.8263419997354;2.3124497
48.86607899972555, 2.347231;"{""coordinates"": [2.347231, 48.86607899972555], ""type"": ""Point""}";node/4870699230;ice_cream;Grom;Unknown;Grom;;yes;ice_cream;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=4870699230;48.86607899972555;2.347231
48.840867199731775, 2.3874577;"{""coordinates"": [2.3874577, 48.840867199731775], ""type"": ""Point""}";node/9332626577;restaurant;Il Goto;Unknown;Unknown;Tu-Sa 12:00-14:30,19:00-22:30;yes;italian;yes;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+331 43 46 30 02;http://ilgoto.fr;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=9332626577;48.840867199731775;2.3874577
48.85989989972707, 2.3482192;"{""coordinates"": [2.3482192, 48.85989989972707], ""type"": ""Point""}";node/677967628;fast_food;Sama Beyrouth;Unknown;Unknown;Mo-Su 11:00-02:00;yes;international;yes;yes;Unknown;yes;Unknown;Unknown;Unknown;no;+33951874901;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=677967628;48.85989989972707;2.3482192
48.823948799736, 2.3622459;"{""coordinates"": [2.3622459, 48.823948799736], ""type"": ""Point""}";node/7127059386;restaurant;Fondue 9;Unknown;Unknown;;yes;火鍋,chinese;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 9 52 99 98 88;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=7127059386;48.823948799736;2.3622459
48.85015469972949, 2.2998928;"{""coordinates"": [2.2998928, 48.85015469972949], ""type"": ""Point""}";node/2361683137;cafe;Le Siempre;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=2361683137;48.85015469972949;2.2998928
48.885134399720805, 2.3717124;"{""coordinates"": [2.3717124, 48.885134399720805], ""type"": ""Point""}";node/11194354837;restaurant;Corso;Unknown;Unknown;;yes;italian;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;https://corsoparis.fr/nos-cafes/quai-de-seine/;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=11194354837;48.885134399720805;2.3717124
48.85955829972716, 2.3527605;"{""coordinates"": [2.3527605, 48.85955829972716], ""type"": ""Point""}";node/697571359;cafe;Les Acrobates;Unknown;Unknown;Mo-Su 07:00-02:00;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=697571359;48.85955829972716;2.3527605
48.884335699721, 2.3147384;"{""coordinates"": [2.3147384, 48.884335699721], ""type"": ""Point""}";node/5147134755;restaurant;Le P'tit Canon;Unknown;Unknown;;yes;french;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=5147134755;48.884335699721;2.3147384
48.85390949972856, 2.3680433;"{""coordinates"": [2.3680433, 48.85390949972856], ""type"": ""Point""}";node/968153548;restaurant;Brasserie Bofinger;Unknown;Unknown;"Mo-Sa 12:00-15:00, 18:30-00:00; Su 12:00-15:00, 18:30-23:00";yes;french;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;+33 1 42 72 87 82;https://www.bofingerparis.com/;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=968153548;48.85390949972856;2.3680433
48.87145819972421, 2.3357136;"{""coordinates"": [2.3357136, 48.87145819972421], ""type"": ""Point""}";node/251851354;bar;Hanoi Cà Phê Opéra;Unknown;Unknown;Mo-Su 12:00-02:00;yes;vietnamese;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 48 78 03 61;https://www.hanoi-caphe.com/;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=251851354;48.87145819972421;2.3357136
48.8690651997248, 2.3517168;"{""coordinates"": [2.3517168, 48.8690651997248], ""type"": ""Point""}";node/11373065269;bar;Chipie Club;Unknown;Unknown;"Mo 17:00-23:59; Tu 00:00-01:00, 09:00-23:30; We 17:00-23:59; Th-Fr 00:00-02:00, 16:00-23:59; Sa 00:00-02:00, 11:00-23:59; Su 00:00-02:00";yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=11373065269;48.8690651997248;2.3517168
48.82896129973474, 2.3298869;"{""coordinates"": [2.3298869, 48.82896129973474], ""type"": ""Point""}";node/667338347;restaurant;Asahi;Unknown;Unknown;"Mo-Sa 11:00-14:30,18:30-22:40; Su 18:30-22:40";yes;japanese;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;"+33 1 43 22 08 21;+33 7 61 10 68 68";http://www.asahi14.fr/;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=667338347;48.82896129973474;2.3298869
48.82213029973643, 2.325805;"{""coordinates"": [2.325805, 48.82213029973643], ""type"": ""Point""}";node/2533856387;bar;La Rotonde Porte Orléans;Unknown;Unknown;"Mo-Fr 05:00-23:59; Sa 06:30-23:59; Su 07:30-23:59";yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=2533856387;48.82213029973643;2.325805
48.83960329973209, 2.3301757;"{""coordinates"": [2.3301757, 48.83960329973209], ""type"": ""Point""}";node/929139696;restaurant;Maison Edgar;Unknown;Unknown;;yes;french;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=929139696;48.83960329973209;2.3301757
48.887613399720195, 2.3796187;"{""coordinates"": [2.3796187, 48.887613399720195], ""type"": ""Point""}";node/308016200;cafe;Cafézoïde;Unknown;Unknown;We-Su 10:00-18:00;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;http://www.cafezoide.asso.fr/;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=308016200;48.8876133997202;2.3796187
48.830690699734305, 2.3749825;"{""coordinates"": [2.3749825, 48.830690699734305], ""type"": ""Point""}";node/3506897282;restaurant;Persillé;Unknown;Unknown;"Mo-Sa 12:00-14:15; Tu-Sa 19:30-22:15";yes;burger;Unknown;Unknown;yes;yes;Unknown;0;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=3506897282;48.83069069973431;2.3749825
